id,host_id,host_since,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,price,minimum_nights,maximum_nights,availability_365,number_of_reviews_ltm,last_review,review_scores_rating,license,bedrooms,amenities_count
50440954,97990804,2016-10-04,f,1er Arrondissement,45.76659,4.83138,Entire home/apt,2,1.0,150.0,2,7,0,0,2023-04-02,4.5,licensed,1.0,25
50441303,81688659,2016-07-04,f,1er Arrondissement,45.77085,4.82552,Entire home/apt,4,1.0,95.0,2,7,0,0,2022-01-02,4.67,licensed,1.0,24
50448513,384327097,2021-01-13,f,1er Arrondissement,45.7706,4.83189,Entire home/apt,6,1.0,125.0,1,1125,319,11,2024-06-16,3.85,licensed,2.0,25
50454217,4449914,2012-12-20,f,5e Arrondissement,45.76146,4.82599,Entire home/apt,4,1.0,120.0,1,1125,354,3,2024-05-05,4.18,licensed,1.0,22
50474540,400052701,2021-05-04,f,2e Arrondissement,45.76342,4.8333,Entire home/apt,4,2.0,145.0,3,365,0,0,2022-12-30,4.57,licensed,2.0,33
50491046,167897189,2018-01-15,f,3e Arrondissement,45.756462,4.841648,Entire home/apt,2,1.0,60.0,5,1125,296,10,2024-07-05,4.65,licensed,0.0,47
50498163,19808156,2017-06-19,f,3e Arrondissement,45.75858,4.84199,Entire home/apt,2,1.0,80.0,2,7,0,3,2023-10-13,4.76,licensed,1.0,41
50499874,179999268,2018-03-22,f,6e Arrondissement,45.76784,4.85467,Entire home/apt,6,1.0,160.0,4,7,0,0,2021-07-17,5.0,licensed,3.0,41
50500453,101826741,2016-10-30,f,8e Arrondissement,45.7412,4.88134,Entire home/apt,3,1.0,90.0,7,60,347,0,2022-07-31,5.0,licensed,2.0,38
50502540,397065916,2021-04-15,f,9e Arrondissement,45.769146,4.805811,Entire home/apt,4,1.0,103.0,1,1125,90,38,2024-08-20,4.26,Exempt,1.0,10
50503457,397065916,2021-04-15,f,7e Arrondissement,45.753136,4.844704,Entire home/apt,2,1.0,120.0,1,1125,71,11,2024-06-03,3.74,Exempt,0.0,14
50509993,316423644,2019-12-11,f,3e Arrondissement,45.747494,4.875125,Entire home/apt,2,1.0,55.0,2,365,256,25,2024-07-19,4.6,licensed,0.0,31
50512179,408094895,2021-06-20,f,3e Arrondissement,45.75726,4.85589,Entire home/apt,2,1.0,110.0,365,1125,365,3,2024-06-26,4.2,licensed,1.0,70
50516052,397065916,2021-04-15,f,3e Arrondissement,45.754505,4.859013,Entire home/apt,4,1.0,137.0,1,1125,40,0,2023-05-01,3.67,Exempt,1.0,13
50558181,30175941,2015-03-28,f,3e Arrondissement,45.75656,4.86674,Entire home/apt,4,1.0,80.0,1,1125,313,19,2024-09-11,4.8,licensed,1.0,13
50560350,153244990,2017-10-04,f,5e Arrondissement,45.76025,4.82518,Entire home/apt,2,1.0,106.0,1,1125,298,6,2024-08-23,4.29,licensed,1.0,27
50563051,19606312,2014-08-07,f,8e Arrondissement,45.72738,4.88206,Entire home/apt,2,1.0,75.0,365,601,350,25,2024-06-24,4.74,licensed,0.0,51
50571735,176038225,2018-03-01,f,6e Arrondissement,45.77183,4.8464,Entire home/apt,2,1.0,90.0,4,1125,0,0,2023-07-28,4.67,licensed,1.0,35
50581027,103831985,2016-11-15,f,1er Arrondissement,45.77279,4.83513,Entire home/apt,3,1.0,79.0,2,365,335,16,2024-08-17,4.46,licensed,2.0,40
50583242,132781116,2017-05-31,f,7e Arrondissement,45.73313,4.82937,Entire home/apt,2,1.0,35.0,6,31,166,0,2021-08-07,5.0,licensed,1.0,1
50584436,159226121,2017-11-18,f,8e Arrondissement,45.72682,4.87369,Private room,1,1.0,55.0,1,365,365,0,2021-09-30,4.0,Unlicensed,0.0,24
50587676,313349353,2019-11-30,t,7e Arrondissement,45.752438,4.844179,Entire home/apt,4,1.0,55.0,2,7,0,36,2024-09-01,4.87,licensed,1.0,31
50589184,32889004,2015-05-08,f,2e Arrondissement,45.76297,4.83279,Entire home/apt,4,1.0,100.0,2,1125,49,2,2023-12-10,4.92,licensed,1.0,36
50603563,402191311,2021-05-18,f,3e Arrondissement,45.75802364874482,4.864994938556565,Entire home/apt,4,1.0,88.0,1,1125,295,8,2024-06-16,4.77,licensed,1.0,28
50608873,76902194,2016-06-10,t,3e Arrondissement,45.75304,4.86874,Entire home/apt,7,1.0,116.0,1,15,171,12,2024-06-26,4.76,licensed,2.0,33
50628409,316423644,2019-12-11,f,3e Arrondissement,45.75656,4.84841,Entire home/apt,6,1.0,79.0,2,90,138,52,2024-08-24,4.54,licensed,2.0,29
50656598,344219778,2020-04-19,f,9e Arrondissement,45.76126,4.80915,Entire home/apt,4,1.0,106.0,2,1125,133,28,2024-08-25,4.67,licensed,2.0,32
50666883,102728827,2016-11-06,t,8e Arrondissement,45.73765,4.86164,Entire home/apt,2,1.0,63.0,4,365,78,11,2024-09-07,4.8,licensed,0.0,29
50669697,256242134,2019-04-16,f,6e Arrondissement,45.76401,4.8643,Entire home/apt,3,1.0,80.0,5,19,0,0,2021-08-14,5.0,licensed,1.0,46
50673797,52425454,2015-12-27,f,6e Arrondissement,45.7658,4.84954,Entire home/apt,4,1.0,90.0,2,28,0,0,2023-08-17,5.0,licensed,2.0,41
50690358,4603373,2013-01-06,f,9e Arrondissement,45.77531,4.80238,Entire home/apt,6,3.0,180.0,2,15,0,0,2021-12-12,5.0,licensed,4.0,14
50695716,14066590,2014-04-09,f,7e Arrondissement,45.74173,4.8548,Entire home/apt,4,1.0,95.0,2,1125,0,0,2021-10-24,4.5,licensed,1.0,36
50714127,409686966,2021-06-28,f,1er Arrondissement,45.767436290891006,4.837779339102167,Entire home/apt,2,1.0,90.0,3,365,0,3,2023-11-25,4.64,licensed,1.0,27
50737160,5931758,2013-04-15,t,1er Arrondissement,45.7701461,4.8352148,Entire home/apt,2,1.0,100.0,1,1125,330,19,2024-09-08,4.77,licensed,1.0,19
50738796,10092055,2013-11-18,f,7e Arrondissement,45.7463040150278,4.844858259306751,Entire home/apt,3,1.0,95.0,2,15,266,4,2023-12-10,4.67,licensed,2.0,24
50745341,184038055,2018-04-13,f,4e Arrondissement,45.775572625630126,4.82848775997962,Entire home/apt,4,1.0,80.0,3,60,0,10,2024-08-30,4.86,licensed,1.0,6
50764346,128120541,2017-04-29,f,6e Arrondissement,45.76845,4.85565,Private room,3,1.0,43.0,1,7,0,57,2024-09-12,4.77,Unlicensed,1.0,26
50764976,410255835,2021-07-01,f,7e Arrondissement,45.754112,4.843345,Entire home/apt,4,1.0,46.0,1,1125,0,0,2023-08-29,2.0,licensed,1.6666666666666667,11
50780786,32662854,2015-05-05,f,5e Arrondissement,45.75408,4.80951,Entire home/apt,5,1.0,149.0,2,120,0,0,2022-07-18,4.83,licensed,3.0,50
50788204,232734651,2018-12-27,f,3e Arrondissement,45.75752,4.87468,Entire home/apt,2,1.0,69.0,3,1125,0,7,2024-09-08,4.76,licensed,1.0,24
50804339,371613848,2020-10-12,f,8e Arrondissement,45.724884,4.87178,Entire home/apt,4,1.0,44.0,1,730,345,54,2024-09-02,4.61,licensed,1.0,45
50807832,410662390,2021-07-03,f,6e Arrondissement,45.76714,4.85061,Entire home/apt,5,1.0,121.0,2,30,347,11,2024-07-30,4.62,licensed,3.0,51
50816688,25027049,2014-12-20,f,5e Arrondissement,45.75323,4.77582,Private room,2,1.0,85.0,1,7,134,2,2023-12-10,5.0,Unlicensed,1.0,6
50823399,348562856,2020-06-03,f,5e Arrondissement,45.7461,4.78569,Entire home/apt,2,1.0,95.0,4,12,356,4,2024-09-04,4.91,licensed,1.0,28
50836324,408306543,2021-06-21,f,3e Arrondissement,45.75687026977539,4.849225044250488,Entire home/apt,2,1.0,60.0,3,90,90,45,2024-08-24,4.55,licensed,0.0,31
50841925,507610557,2023-03-29,f,2e Arrondissement,45.75532,4.82764,Entire home/apt,4,2.0,124.0,1,1125,317,27,2024-08-27,4.49,licensed,2.0,24
50842023,361586688,2020-08-10,f,5e Arrondissement,45.76341,4.82859,Private room,2,1.0,78.0,3,31,0,0,2022-07-12,5.0,Unlicensed,1.0,46
50842673,14717318,2014-04-25,f,3e Arrondissement,45.75402,4.88329,Entire home/apt,3,1.0,70.0,365,365,0,0,2023-06-02,5.0,licensed,1.0,36
50842837,907645,2011-08-02,f,1er Arrondissement,45.77042,4.836893,Entire home/apt,5,1.0,143.0,2,365,0,0,2023-04-24,4.75,licensed,3.0,43
50848217,80487517,2016-06-28,f,3e Arrondissement,45.7577,4.85907,Entire home/apt,2,1.0,90.0,1,2,363,0,2021-12-12,5.0,licensed,1.0,5
50849506,411088257,2021-07-05,f,5e Arrondissement,45.76234,4.82801,Entire home/apt,2,1.0,56.0,30,248,309,28,2024-05-10,4.85,Mobility lease only,1.0,39
50872141,226216922,2018-11-17,f,9e Arrondissement,45.7726,4.80451,Entire home/apt,2,1.0,51.0,2,1125,348,8,2024-07-05,4.36,licensed,1.0,25
50889030,123758591,2017-04-01,f,1er Arrondissement,45.77319,4.83285,Entire home/apt,3,1.0,50.0,2,365,42,6,2024-06-17,4.86,licensed,0.0,50
50903989,92478835,2016-08-29,f,1er Arrondissement,45.7736884,4.835929699999999,Entire home/apt,2,1.0,41.0,13,1125,177,0,2022-08-19,5.0,licensed,1.0,30
50906613,411628892,2021-07-08,t,6e Arrondissement,45.76590846290753,4.843038842082024,Entire home/apt,4,1.0,160.0,3,365,341,15,2024-09-02,4.93,licensed,1.0,50
50907297,411634872,2021-07-08,f,1er Arrondissement,45.768272,4.83233,Entire home/apt,4,1.0,56.0,1,1125,0,0,2023-09-06,3.9,licensed,1.0,15
50907701,35964718,2015-06-16,f,2e Arrondissement,45.75052,4.83025,Entire home/apt,4,1.0,120.0,2,365,0,0,2023-04-18,4.71,licensed,2.0,40
50908416,291015206,2019-09-02,f,1er Arrondissement,45.77079,4.83773,Entire home/apt,4,1.0,49.0,2,365,337,60,2024-09-06,4.12,licensed,1.0,21
50944749,14809773,2014-04-27,f,5e Arrondissement,45.7562,4.8162,Private room,2,1.0,30.0,7,1125,34,1,2024-06-29,5.0,Unlicensed,1.0,15
50950375,31525054,2015-04-19,t,3e Arrondissement,45.75553,4.84306,Private room,4,1.0,90.0,2,7,51,21,2024-07-13,4.87,Unlicensed,2.0,52
50953049,412012052,2021-07-10,t,4e Arrondissement,45.77696,4.83499,Entire home/apt,4,1.0,127.0,1,8,70,85,2024-09-04,4.96,licensed,1.0,47
50986630,55698638,2016-01-22,f,2e Arrondissement,45.74124,4.82154,Entire home/apt,4,2.0,75.0,3,30,0,0,2022-02-27,4.9,licensed,2.0,44
50989319,314976789,2019-12-06,f,4e Arrondissement,45.78028,4.83319,Entire home/apt,5,1.0,130.0,2,23,88,4,2024-05-26,4.87,licensed,2.0,30
50996389,14411860,2014-04-17,t,2e Arrondissement,45.74122,4.82121,Entire home/apt,5,1.0,140.0,2,1125,54,12,2024-07-26,4.89,licensed,3.0,36
51029160,13980000,2014-04-07,f,7e Arrondissement,45.75306,4.84044,Entire home/apt,4,2.0,100.0,3,365,0,0,2022-08-15,5.0,licensed,3.0,6
51039596,1696789,2012-02-04,f,1er Arrondissement,45.7713,4.83774,Private room,3,1.0,63.0,1,365,0,2,2023-12-10,4.75,Unlicensed,1.0,35
51122649,201051226,2018-07-09,f,4e Arrondissement,45.77652,4.83153,Entire home/apt,4,1.0,76.0,2,120,112,7,2024-07-04,4.6,licensed,2.0,42
51137314,36151269,2015-06-18,f,3e Arrondissement,45.75582,4.84484,Entire home/apt,2,1.0,69.0,2,365,0,0,2022-12-11,4.88,licensed,1.0,44
51141197,197122603,2018-06-21,f,4e Arrondissement,45.77528,4.82946,Entire home/apt,4,1.0,69.0,3,124,309,4,2024-04-19,4.9,licensed,1.0,42
51143103,128081643,2017-04-29,t,8e Arrondissement,45.7373,4.8825,Entire home/apt,4,1.0,65.0,1,365,59,42,2024-09-07,4.93,licensed,1.0,34
51144539,10327583,2013-11-29,f,3e Arrondissement,45.75713,4.86911,Entire home/apt,6,1.0,55.0,5,28,0,0,2022-08-28,4.85,licensed,2.0,58
51158008,48750838,2015-11-11,f,6e Arrondissement,45.77152,4.85243,Entire home/apt,5,1.0,150.0,2,6,0,0,2022-04-24,4.8,licensed,1.0,36
51167420,37534219,2015-07-05,f,7e Arrondissement,45.74984,4.84261,Entire home/apt,3,1.0,70.0,2,1125,2,3,2024-08-11,4.87,licensed,0.0,13
51182504,507610557,2023-03-29,f,7e Arrondissement,45.73519,4.83865,Entire home/apt,4,1.0,70.0,1,1125,332,33,2024-08-20,4.66,licensed,1.0,23
51183923,233676032,2019-01-01,f,9e Arrondissement,45.77411,4.80768,Entire home/apt,2,1.0,60.0,1,60,28,18,2024-08-26,4.67,licensed,1.0,30
51187075,118297477,2017-02-27,f,6e Arrondissement,45.76872,4.85258,Entire home/apt,4,1.0,49.0,1,365,0,0,2021-08-19,4.14,licensed,1.0,40
51191101,414320400,2021-07-21,f,7e Arrondissement,45.74982,4.84951,Entire home/apt,2,1.0,60.0,2,20,0,0,2022-09-11,4.63,licensed,1.0,6
51194546,9833582,2013-11-05,t,6e Arrondissement,45.766,4.84281,Entire home/apt,4,1.0,100.0,2,1125,278,24,2024-08-13,4.89,licensed,1.0,51
51205230,75154308,2016-06-01,t,7e Arrondissement,45.73791,4.82896,Entire home/apt,2,1.0,99.0,2,28,172,15,2024-08-22,4.89,licensed,1.0,31
51211112,89189962,2016-08-10,f,2e Arrondissement,45.75201,4.83155,Private room,1,1.0,40.0,4,30,0,0,2022-07-22,4.65,Mobility lease only,1.0,11
51211323,88995272,2016-08-09,f,3e Arrondissement,45.75847,4.84187,Entire home/apt,4,1.0,180.0,3,25,360,8,2024-08-08,4.91,licensed,2.0,20
51212668,86349973,2016-07-27,f,3e Arrondissement,45.75397,4.86506,Private room,2,1.0,41.0,2,7,361,0,2023-06-07,4.56,Unlicensed,1.0,37
51227610,316423644,2019-12-11,f,7e Arrondissement,45.75023,4.83807,Entire home/apt,2,1.0,47.0,2,365,140,65,2024-09-04,4.62,licensed,0.0,26
51239036,52764609,2015-12-30,f,1er Arrondissement,45.77256,4.83421,Entire home/apt,2,1.0,88.0,1,1125,272,8,2024-08-18,4.51,licensed,1.0,39
51239358,52764609,2015-12-30,f,1er Arrondissement,45.772,4.83237,Entire home/apt,2,1.0,96.0,1,1125,337,46,2024-09-11,4.54,licensed,0.0,44
51273738,8007020,2013-08-07,f,7e Arrondissement,45.74789,4.83889,Entire home/apt,3,1.0,80.0,2,1125,0,0,2023-06-29,4.57,licensed,1.0,25
51276664,43433683,2015-09-05,f,4e Arrondissement,45.77873,4.82835,Entire home/apt,4,1.0,93.0,2,1125,304,85,2024-09-11,4.64,licensed,1.0,33
51279066,415237992,2021-07-26,t,5e Arrondissement,45.75889,4.82499,Entire home/apt,2,1.0,44.0,30,240,0,2,2024-04-10,4.9,Mobility lease only,1.0,47
51286153,415307190,2021-07-26,f,3e Arrondissement,45.762871,4.852422,Entire home/apt,2,1.0,64.0,3,1125,0,66,2024-09-01,4.85,licensed,1.0,44
51294139,86445737,2016-07-28,f,3e Arrondissement,45.76329,4.8659,Entire home/apt,4,1.0,110.0,2,50,255,2,2023-12-09,4.85,licensed,1.0,8
51317715,26412644,2015-01-20,f,7e Arrondissement,45.746627514881126,4.844935304716934,Entire home/apt,3,1.0,70.0,2,365,0,41,2024-08-30,4.93,licensed,1.0,41
51338748,226216922,2018-11-17,f,3e Arrondissement,45.76144,4.86563,Entire home/apt,4,1.0,75.0,2,1125,346,17,2024-08-07,4.48,licensed,1.0,34
51338921,295085408,2019-09-15,f,7e Arrondissement,45.74834,4.8559,Entire home/apt,2,1.0,50.0,2,7,0,0,2022-05-08,5.0,licensed,1.0,37
51355883,3799511,2012-10-08,f,1er Arrondissement,45.76997,4.83771,Entire home/apt,6,1.0,125.0,2,1125,299,32,2024-08-11,4.65,licensed,2.0,16
51384605,5931758,2013-04-15,t,1er Arrondissement,45.77045440673828,4.831636905670166,Entire home/apt,4,1.0,78.0,30,1125,0,1,2024-06-08,4.25,Mobility lease only,2.0,18
51387052,275577838,2019-07-12,f,9e Arrondissement,45.77800932475844,4.806938254333489,Entire home/apt,2,1.0,54.0,2,30,0,0,2023-07-30,5.0,licensed,1.0,28
51447767,42769892,2015-08-28,f,3e Arrondissement,45.75379,4.86696,Entire home/apt,4,1.0,75.0,2,31,0,0,2022-04-18,4.82,licensed,1.0,35
51466507,335785112,2020-02-13,f,3e Arrondissement,45.74783,4.87956,Entire home/apt,2,1.0,45.0,2,1125,6,3,2024-06-16,4.57,licensed,0.0,26
51466767,69605073,2016-04-30,f,5e Arrondissement,45.756199,4.819693,Entire home/apt,4,1.0,85.0,1,365,0,7,2024-06-23,4.56,licensed,1.0,30
51483590,2247570,2012-04-29,f,4e Arrondissement,45.77525,4.83398,Entire home/apt,3,1.0,85.0,2,365,166,12,2024-06-26,4.71,licensed,1.0,44
51483668,329552289,2020-01-21,f,1er Arrondissement,45.76795,4.83634,Entire home/apt,2,1.0,42.0,90,300,343,0,2023-08-13,4.86,Mobility lease only,1.0,35
51495726,683086,2011-06-09,f,3e Arrondissement,45.749062,4.86793,Entire home/apt,2,1.0,110.0,1,1125,75,0,2022-10-26,5.0,licensed,1.0,26
51496594,29030233,2015-03-09,f,3e Arrondissement,45.75525,4.85502,Private room,2,1.0,35.0,2,365,0,0,2023-01-27,5.0,Unlicensed,1.0,40
51499858,135081810,2017-06-14,f,7e Arrondissement,45.75196,4.84142,Entire home/apt,2,1.0,85.0,2,365,0,0,2022-11-20,4.5,licensed,1.0,14
51500562,103733945,2016-11-14,f,4e Arrondissement,45.77611541748047,4.834746837615967,Entire home/apt,5,1.0,115.0,1,8,26,8,2024-09-08,4.89,licensed,2.0,74
51519573,205938752,2018-07-29,t,1er Arrondissement,45.76936,4.83167,Entire home/apt,3,1.0,86.0,2,1125,132,103,2024-08-25,4.84,licensed,0.0,44
51596218,16087183,2014-05-28,f,3e Arrondissement,45.75625,4.85594,Private room,1,1.0,25.0,1,12,0,0,2021-08-25,5.0,Unlicensed,1.0,5
51610925,403976540,2021-05-28,t,3e Arrondissement,45.756618,4.852488,Entire home/apt,2,1.0,64.0,1,30,252,48,2024-09-12,4.97,licensed,1.0,48
51616465,399712334,2021-05-02,f,5e Arrondissement,45.75045,4.81852,Private room,3,1.0,45.0,2,365,0,0,2022-11-20,4.76,Unlicensed,1.0,62
51622296,35236238,2015-06-07,f,3e Arrondissement,45.75438,4.86621,Entire home/apt,2,1.0,130.0,1,365,362,0,2022-07-10,4.55,Exempt,1.0,34
51628144,418238393,2021-08-13,f,2e Arrondissement,45.7619629,4.8349931,Entire home/apt,6,2.0,170.0,365,1125,154,19,2024-07-28,4.67,licensed,2.0,21
51630199,15318115,2014-05-09,f,7e Arrondissement,45.73295,4.82266,Private room,6,1.0,60.0,3,120,0,0,2023-03-12,5.0,Exempt,2.0,15
51659630,49719373,2015-11-23,f,1er Arrondissement,45.77316,4.82674,Entire home/apt,2,1.0,50.0,1,365,0,0,2022-12-09,5.0,licensed,1.0,23
51662209,62062194,2016-03-08,f,2e Arrondissement,45.76135,4.83112,Entire home/apt,2,1.0,90.0,2,1125,0,0,2022-08-30,4.8,licensed,1.0,22
51688122,418436034,2021-08-14,f,2e Arrondissement,45.75045,4.83046,Entire home/apt,2,1.0,72.0,2,30,0,18,2024-02-25,4.63,licensed,1.0,32
51701700,226216922,2018-11-17,f,7e Arrondissement,45.74062,4.85151,Entire home/apt,4,1.0,54.0,60,240,0,1,2023-12-20,4.67,Mobility lease only,1.0,32
51702050,226216922,2018-11-17,f,2e Arrondissement,45.75608,4.83508,Entire home/apt,5,2.0,309.0,2,90,0,0,2023-06-24,4.12,licensed,3.0,33
51721401,38681603,2015-07-16,f,1er Arrondissement,45.76614,4.83195,Entire home/apt,4,1.0,250.0,4,365,88,1,2023-10-08,4.63,licensed,2.0,40
51726807,264253953,2019-05-26,f,4e Arrondissement,45.77781,4.83145,Private room,2,1.0,72.0,1,15,264,1,2024-06-03,5.0,Unlicensed,1.0,34
51737779,316423644,2019-12-11,f,1er Arrondissement,45.77099,4.83212,Entire home/apt,2,1.0,68.0,2,365,268,58,2024-09-10,4.82,licensed,0.0,35
51738904,67065290,2016-04-13,t,2e Arrondissement,45.74357,4.81667,Private room,2,1.0,54.0,1,4,8,30,2024-07-03,4.95,Unlicensed,1.0,23
51741669,419169630,2021-08-19,f,5e Arrondissement,45.7631706,4.827540599999999,Entire home/apt,4,1.0,85.0,365,1125,0,30,2024-08-04,4.72,licensed,1.0,25
51744255,108042245,2016-12-21,t,6e Arrondissement,45.770676,4.861063,Entire home/apt,4,1.0,61.0,3,30,51,42,2024-09-12,4.93,licensed,1.0,39
51758982,9231741,2013-10-04,f,4e Arrondissement,45.77779,4.8298,Private room,4,1.0,80.0,3,365,0,0,2021-09-26,5.0,Unlicensed,1.0,50
51759111,419300023,2021-08-20,t,5e Arrondissement,45.75327,4.82284,Entire home/apt,4,1.0,84.0,7,365,132,7,2024-07-16,4.8,licensed,1.0,30
51761044,119152539,2017-03-04,t,1er Arrondissement,45.77083,4.83553,Entire home/apt,3,1.0,107.0,2,60,44,25,2024-08-18,4.98,licensed,1.0,19
51815719,205710053,2018-07-28,f,7e Arrondissement,45.74204,4.85522,Private room,3,1.0,38.0,1,1125,336,138,2024-08-27,4.54,Exempt,1.0,44
51831319,166531171,2018-01-08,f,7e Arrondissement,45.74146,4.8381,Entire home/apt,4,1.0,110.0,2,365,337,0,2022-12-11,4.6,Exempt,2.0,5
51837767,419925020,2021-08-24,t,7e Arrondissement,45.73387,4.82844,Entire home/apt,2,1.0,50.0,16,150,291,11,2024-09-05,5.0,licensed,1.0,38
51840124,76712280,2016-06-09,t,9e Arrondissement,45.787753,4.802936000000001,Private room,1,1.0,29.0,1,1125,266,23,2024-08-30,4.93,Unlicensed,1.0,49
51853761,419042442,2021-08-18,t,3e Arrondissement,45.75113,4.85773,Entire home/apt,4,1.0,120.0,2,7,54,23,2024-08-09,4.84,licensed,2.0,40
51857879,146355191,2017-08-16,t,8e Arrondissement,45.72483,4.88594,Entire home/apt,4,1.0,73.0,1,30,352,106,2024-09-08,4.87,licensed,1.0,74
51858994,337698666,2020-02-20,f,4e Arrondissement,45.775005,4.835692,Entire home/apt,6,1.0,174.0,1,1125,293,0,2023-04-06,4.5,licensed,3.0,31
51859222,172882083,2018-02-11,f,2e Arrondissement,45.74795,4.82788,Entire home/apt,2,1.0,41.0,3,1125,289,9,2023-11-28,4.24,licensed,1.0,42
51859783,75253460,2016-06-01,t,7e Arrondissement,45.75357,4.84146,Entire home/apt,3,1.0,110.0,2,14,360,6,2024-06-24,4.78,Exempt,1.0,35
51862310,149674862,2017-09-08,f,6e Arrondissement,45.76473236083984,4.868104934692383,Entire home/apt,2,1.0,42.0,1,1125,354,59,2024-08-26,4.51,Exempt,1.0,41
51864111,65387492,2016-04-01,f,7e Arrondissement,45.75035,4.84223,Entire home/apt,4,1.0,120.0,2,120,0,2,2023-10-15,4.78,licensed,1.0,38
51874920,149674862,2017-09-08,f,6e Arrondissement,45.76473236083984,4.868104934692383,Entire home/apt,2,1.0,43.0,1,1125,353,67,2024-08-19,4.55,Exempt,1.0,41
51879297,56749253,2016-01-30,f,9e Arrondissement,45.801853,4.836242,Entire home/apt,2,1.0,83.0,2,1125,345,0,2022-10-31,4.82,licensed,1.0,37
51880671,149674862,2017-09-08,f,6e Arrondissement,45.76473236083984,4.868104934692383,Entire home/apt,1,1.0,42.0,1,1125,348,39,2024-08-01,4.63,Exempt,1.0,40
51883356,149674862,2017-09-08,f,6e Arrondissement,45.76473236083984,4.868104934692383,Entire home/apt,1,1.0,41.0,1,1125,356,47,2024-08-25,4.67,Exempt,1.0,40
51885926,122630519,2017-03-26,t,7e Arrondissement,45.73358,4.8365,Private room,2,1.0,54.0,1,7,0,18,2024-09-11,4.95,licensed,1.0,32
51896824,149674862,2017-09-08,f,6e Arrondissement,45.76456832885742,4.868041038513184,Entire home/apt,1,1.0,47.0,1,1125,295,55,2024-08-21,4.71,Exempt,1.0,40
51900247,5274721,2013-03-01,f,6e Arrondissement,45.76837,4.8649,Entire home/apt,4,1.0,59.0,1,1125,313,45,2024-09-01,4.76,Unlicensed,1.0,37
51941279,217792097,2018-09-28,t,1er Arrondissement,45.77256,4.83434,Entire home/apt,4,1.0,110.0,1,1125,97,64,2024-09-10,4.84,licensed,0.0,37
51950838,43594009,2015-09-07,f,7e Arrondissement,45.74348,4.84449,Private room,2,1.0,25.0,2,3,0,0,2021-12-12,4.5,Unlicensed,1.0,12
51971739,60515265,2016-02-26,t,1er Arrondissement,45.769238,4.834967,Entire home/apt,4,1.0,150.0,1,15,343,49,2024-09-08,4.87,licensed,2.0,42
51973394,5812532,2013-04-07,f,1er Arrondissement,45.76822,4.82937,Entire home/apt,4,1.0,250.0,2,30,364,8,2024-06-23,4.87,Exempt,2.0,38
51977303,291015206,2019-09-02,f,5e Arrondissement,45.766,4.82611,Entire home/apt,2,1.0,42.0,2,365,328,73,2024-09-12,4.4,licensed,0.0,25
52011770,350043201,2020-06-14,f,6e Arrondissement,45.76463,4.8422,Entire home/apt,2,1.0,130.0,2,15,270,0,2022-12-13,5.0,licensed,1.0,39
52017856,420639042,2021-08-29,t,1er Arrondissement,45.768398,4.82226,Entire home/apt,4,1.0,85.0,1,1125,103,112,2024-09-10,4.95,licensed,1.0,48
52020380,421237458,2021-09-02,f,2e Arrondissement,45.76137,4.83562,Entire home/apt,6,1.0,271.0,1,365,311,27,2024-08-10,4.76,licensed,2.0,36
52049081,23057292,2014-10-28,f,3e Arrondissement,45.75365,4.87147,Entire home/apt,2,1.0,50.0,2,20,0,0,2023-05-14,4.67,licensed,1.0,36
52063268,185043625,2018-04-18,f,1er Arrondissement,45.77338,4.82608,Entire home/apt,4,1.0,100.0,1,10,0,0,2021-12-31,4.63,licensed,1.0,25
52064668,28211300,2015-02-23,f,3e Arrondissement,45.74905,4.87088,Private room,1,1.0,45.0,1,365,0,0,2021-09-06,5.0,Unlicensed,1.0,12
52065078,33924247,2015-05-21,f,3e Arrondissement,45.755913,4.86786,Entire home/apt,5,1.0,81.0,1,30,92,19,2024-07-13,4.75,licensed,1.0,36
52082609,346770127,2020-05-19,f,3e Arrondissement,45.75995,4.86676,Entire home/apt,2,1.0,149.0,365,365,331,12,2024-08-24,4.82,licensed,1.0,43
52087472,57221980,2016-02-03,f,9e Arrondissement,45.77491,4.80023,Entire home/apt,2,1.0,70.0,4,365,0,2,2023-10-08,4.43,licensed,1.0,30
52089703,421752116,2021-09-05,f,3e Arrondissement,45.7539,4.87866,Private room,1,1.0,28.0,7,90,356,1,2023-10-01,4.88,Unlicensed,1.0,9
52091087,421752116,2021-09-05,f,3e Arrondissement,45.75384061666689,4.8776422818509415,Private room,1,1.0,28.0,4,365,356,1,2024-06-05,5.0,Unlicensed,1.0,7
52101429,412049310,2021-07-10,f,1er Arrondissement,45.7673555,4.8302873,Entire home/apt,3,1.0,88.0,1,304,312,4,2024-06-06,4.8,licensed,1.0,33
52140290,59967149,2016-02-22,f,7e Arrondissement,45.75457,4.84111,Entire home/apt,2,1.0,100.0,2,1125,0,0,2021-12-12,4.75,licensed,1.0,13
52145659,398614268,2021-04-25,f,3e Arrondissement,45.75448,4.84595,Entire home/apt,2,1.0,70.0,365,365,170,26,2024-09-03,4.52,licensed,1.0,29
52150694,48434546,2015-11-07,f,7e Arrondissement,45.72918,4.83952,Private room,1,1.0,35.0,1,6,0,0,2023-01-28,4.82,Unlicensed,1.0,18
52161616,422272643,2021-09-09,f,5e Arrondissement,45.76368,4.82747,Entire home/apt,2,1.0,95.0,2,365,147,31,2024-08-10,4.83,licensed,1.0,33
